Pixel_X,Pixel_Y,Latitude,Longitude,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12,Red_NIR_Ratio,SWIR_Ratio,Visible_SWIR_Ratio,Red_SWIR_Index,Mn_Score,Mn_Class
26,15,22.0115,80.2126,0.086366,0.047348,0.155995,0.032595,0.062794,0.29586,0.085882,0.53429,0.172778,0.053213,0.080821,0.221309,0.357587,0.061007,0.618896,0.325777,-0.743247,1.131557,LOW
27,15,22.0115,80.2127,0.196074,0.177159,0.134767,0.137028,0.173047,0.227111,0.402436,0.278387,0.074606,0.024586,0.110721,0.237548,0.134242,0.492221,1.769552,0.731044,-0.268357,11.307597,LOW
28,15,22.0115,80.2128,0.241764,0.299511,0.079801,0.055766,0.128853,0.131602,0.221127,0.411577,0.434776,0.225287,0.132835,0.299601,0.415095,0.135493,0.721764,0.189685,-0.686151,1.71665,LOW
29,15,22.0115,80.2129,0.100984,0.280206,0.137798,0.256514,0.389756,0.401643,0.329414,0.079704,0.17497,0.063842,0.041141,0.317226,0.025128,3.218323,12.624313,1.151766,-0.105819,76.858444,HIGH
30,15,22.0115,80.213,0.082892,0.106527,0.232703,0.17707,0.054802,0.103344,0.10812,0.1803,0.273138,0.118003,0.166922,0.283774,0.358556,0.982084,0.791437,0.637947,-0.231542,8.840484,LOW
31,15,22.0115,80.2131,0.154287,0.089789,0.342077,0.197185,0.028463,0.297381,0.326906,0.5465,0.209893,0.104738,0.126574,0.488506,0.025506,0.360814,19.152478,1.049122,-0.424858,92.763353,HIGH
32,15,22.0115,80.2132,0.221896,0.095183,0.182574,0.114906,0.347729,0.428527,0.282478,0.441058,0.491331,0.020674,0.034107,0.295298,0.158401,0.260523,1.864244,0.655678,-0.439761,9.892763,LOW
33,15,22.0115,80.2133,0.159907,0.081133,0.180748,0.310276,0.08483,0.039566,0.132508,0.456687,0.379635,0.251306,0.165557,0.245956,0.331498,0.679407,0.741952,0.850325,0.115636,8.938438,LOW
34,15,22.0115,80.2134,0.243111,0.07424,0.111939,0.175898,0.062751,0.133222,0.431835,0.098656,0.119674,0.248867,0.114854,0.301208,0.051221,1.782941,5.880512,0.816722,-0.262647,36.940103,MEDIUM
35,15,22.0115,80.2135,0.232201,0.104974,0.152196,0.022545,0.025569,0.426571,0.338539,0.449269,0.058967,0.200855,0.120302,0.375858,0.29656,0.050181,1.267393,0.25987,-0.886824,3.468421,LOW
36,15,22.0115,80.2136,0.183466,0.239994,0.316126,0.078624,0.33486,0.077785,0.376048,0.248823,0.298113,0.096584,0.013238,0.28275,0.027286,0.315983,10.362447,1.273235,-0.564862,51.570132,MEDIUM
37,15,22.0115,80.2137,0.182586,0.167633,0.085737,0.219006,0.145444,0.236546,0.041001,0.052564,0.32818,0.263681,0.091292,0.289548,0.486941,4.166491,0.594628,0.392462,-0.138713,22.381819,LOW
38,15,22.0115,80.2138,0.060952,0.082691,0.173616,0.231015,0.060813,0.435247,0.301514,0.232732,0.38082,0.137291,0.079226,0.358621,0.430232,0.992621,0.833551,0.512936,-0.216415,8.743803,LOW
39,15,22.0115,80.2139,0.098441,0.25415,0.331674,0.275137,0.287032,0.085645,0.268281,0.384888,0.30942,0.132629,0.019563,0.300602,0.042924,0.714849,7.003165,1.766424,-0.044229,40.85028,MEDIUM
0,16,22.0116,80.21,0.206334,0.142017,0.252457,0.089295,0.270171,0.04993,0.178025,0.255578,0.323964,0.246333,0.031296,0.335765,0.11836,0.349386,2.83682,0.752553,-0.579846,14.738241,LOW
1,16,22.0116,80.2101,0.112105,0.063027,0.221305,0.057856,0.170572,0.140217,0.081469,0.318128,0.395722,0.103908,0.183616,0.303772,0.351659,0.181863,0.863826,0.42592,-0.680025,3.359001,LOW
2,16,22.0116,80.2102,0.072453,0.195593,0.200025,0.165504,0.051182,0.083008,0.124323,0.523255,0.078368,0.153714,0.090186,0.091503,0.310256,0.316298,0.294926,0.909822,0.287937,5.862114,LOW
3,16,22.0116,80.2103,0.034518,0.034975,0.02522,0.045728,0.139479,0.021265,0.414324,0.080904,0.052883,0.284081,0.079724,0.137593,0.165327,0.56521,0.832244,0.234214,-0.501116,4.96958,LOW
4,16,22.0116,80.2104,0.071301,0.026258,0.204232,0.23366,0.285807,0.229868,0.103679,0.310753,0.47555,0.074501,0.137963,0.242429,0.077717,0.751914,3.119383,1.367786,-0.01842,21.633804,LOW
5,16,22.0116,80.2105,0.152736,0.238528,0.135887,0.298231,0.282449,0.225525,0.045421,0.133144,0.385155,0.020194,0.160154,0.147065,0.283324,2.239909,0.51907,1.008663,0.339472,16.410561,LOW
6,16,22.0116,80.2106,0.232551,0.106247,0.069546,0.159848,0.262818,0.442566,0.065898,0.413139,0.087628,0.246725,0.089492,0.406019,0.493003,0.38691,0.823564,0.255159,-0.435035,4.364435,LOW
7,16,22.0116,80.2107,0.11005,0.193565,0.154173,0.037534,0.111208,0.415223,0.186668,0.225918,0.367882,0.047476,0.192402,0.036848,0.057412,0.166141,0.64181,2.033808,0.009228,9.429451,LOW
8,16,22.0116,80.2108,0.201593,0.144778,0.180373,0.327145,0.150995,0.021042,0.050396,0.465908,0.114835,0.070313,0.034963,0.4748,0.159922,0.702167,2.968947,0.799592,-0.18412,18.398676,LOW
9,16,22.0116,80.2109,0.049623,0.298299,0.257059,0.331245,0.289261,0.211146,0.035282,0.319227,0.040317,0.101515,0.094525,0.482497,0.096031,1.037648,5.024389,1.016896,-0.185873,30.292042,MEDIUM
10,16,22.0116,80.211,0.209229,0.044601,0.218357,0.133315,0.329588,0.10393,0.058683,0.327774,0.24992,0.03781,0.178353,0.362047,0.256772,0.406728,1.409995,0.568296,-0.461747,8.105181,LOW
11,16,22.0116,80.2111,0.233333,0.295774,0.100562,0.26565,0.338294,0.181014,0.255678,0.523269,0.164462,0.175099,0.118567,0.305163,0.156754,0.507674,1.946764,0.792807,-0.069223,13.027798,LOW
12,16,22.0116,80.2112,0.135589,0.214473,0.218101,0.085684,0.192593,0.170476,0.398675,0.419156,0.476461,0.264435,0.144856,0.168443,0.334965,0.20442,0.502868,0.603455,-0.325662,3.435004,LOW
13,16,22.0116,80.2113,0.124598,0.299181,0.181802,0.279508,0.35253,0.247927,0.428714,0.135177,0.039238,0.088262,0.01903,0.148165,0.475107,2.067717,0.311856,0.740142,0.307111,13.68902,LOW
14,16,22.0116,80.2114,0.228865,0.071943,0.155943,0.051472,0.338855,0.067745,0.066032,0.491175,0.212455,0.146863,0.18209,0.265756,0.385283,0.104793,0.689766,0.318591,-0.67549,1.859048,LOW
15,16,22.0116,80.2115,0.072398,0.102447,0.223792,0.254143,0.388899,0.425894,0.251308,0.171997,0.06981,0.297307,0.01351,0.267813,0.037488,1.4776,7.143901,1.565454,-0.026189,44.517512,MEDIUM
16,16,22.0116,80.2116,0.231744,0.053043,0.167951,0.109717,0.050468,0.252959,0.336493,0.279939,0.139202,0.293876,0.158027,0.45924,0.153646,0.391932,2.988946,0.45305,-0.614322,14.606949,LOW
17,16,22.0116,80.2117,0.231025,0.297111,0.237353,0.186829,0.141223,0.099999,0.037313,0.157991,0.047622,0.049246,0.057138,0.264348,0.157056,1.182534,1.683142,1.006592,-0.171815,15.305314,LOW
18,16,22.0116,80.2118,0.240236,0.101792,0.32571,0.228982,0.265497,0.202038,0.395861,0.208855,0.083286,0.220658,0.070731,0.236018,0.362153,1.096372,0.651709,0.927315,-0.01513,10.303305,LOW
19,16,22.0116,80.2119,0.224959,0.089461,0.202935,0.298196,0.272954,0.380722,0.423951,0.124719,0.454944,0.271194,0.064536,0.480228,0.112401,2.390947,4.27246,0.845607,-0.233847,32.427975,MEDIUM
20,16,22.0116,80.212,0.140919,0.172204,0.230061,0.173406,0.194603,0.200843,0.145817,0.381657,0.165428,0.190955,0.017814,0.078247,0.233081,0.454351,0.335706,1.295955,0.378136,8.191345,LOW
21,16,22.0116,80.2121,0.176807,0.267491,0.112297,0.186378,0.060175,0.246887,0.432372,0.548365,0.45397,0.279992,0.156329,0.47934,0.073067,0.33988,6.56025,0.540678,-0.440069,31.939764,MEDIUM
22,16,22.0116,80.2122,0.142589,0.172683,0.129934,0.080522,0.348402,0.386356,0.251601,0.439917,0.172701,0.294066,0.033644,0.241492,0.041337,0.183038,5.842069,0.74411,-0.499886,28.283106,LOW
23,16,22.0116,80.2123,0.089402,0.024259,0.060241,0.13903,0.17118,0.087743,0.159618,0.149983,0.267527,0.269984,0.106301,0.151379,0.232706,0.926971,0.650517,0.51882,-0.042524,8.139262,LOW
24,16,22.0116,80.2124,0.247847,0.111014,0.221963,0.183967,0.086458,0.430042,0.085161,0.341956,0.168636,0.274819,0.190267,0.178998,0.252729,0.537983,0.708259,0.940246,0.01369,8.079106,LOW
25,16,22.0116,80.2125,0.025743,0.1967,0.118124,0.160376,0.056692,0.432888,0.336853,0.293523,0.460868,0.228225,0.118656,0.221641,0.149624,0.546383,1.481317,0.750138,-0.160371,10.606783,LOW
26,16,22.0116,80.2126,0.077851,0.153642,0.093811,0.204096,0.255462,0.130605,0.209323,0.137229,0.491592,0.126884,0.088571,0.253987,0.066226,1.487263,3.835174,0.93034,-0.108913,26.791557,LOW
27,16,22.0116,80.2127,0.233588,0.079797,0.333355,0.345157,0.127558,0.151891,0.134878,0.396439,0.076232,0.04297,0.077381,0.197571,0.255236,0.870645,0.774074,1.498458,0.271933,12.50297,LOW
28,16,22.0116,80.2128,0.239031,0.117962,0.134701,0.053242,0.296226,0.288325,0.333822,0.494841,0.447581,0.171135,0.034588,0.232521,0.106174,0.107594,2.189996,0.554902,-0.627369,9.80158,LOW
29,16,22.0116,80.2129,0.084128,0.139777,0.104353,0.176528,0.082273,0.408435,0.287511,0.067031,0.221533,0.162328,0.107185,0.315189,0.236301,2.633521,1.333844,0.509312,-0.281995,18.574554,LOW
30,16,22.0116,80.213,0.24995,0.02309,0.11164,0.021499,0.115296,0.11771,0.369114,0.420408,0.145782,0.081688,0.121108,0.423808,0.045437,0.051138,9.327339,0.283729,-0.903443,41.315711,MEDIUM
31,16,22.0116,80.2131,0.206908,0.194494,0.231229,0.059622,0.170823,0.199937,0.17492,0.241468,0.280777,0.228836,0.014448,0.157179,0.306588,0.246914,0.51267,0.627149,-0.449983,3.365615,LOW
32,16,22.0116,80.2132,0.198677,0.258268,0.189244,0.107056,0.167147,0.440818,0.150353,0.198173,0.141861,0.278639,0.051107,0.441979,0.420664,0.540214,1.05067,0.34348,-0.610022,5.878345,LOW
33,16,22.0116,80.2133,0.151524,0.066785,0.208252,0.331499,0.173392,0.436671,0.075778,0.546896,0.082068,0.155681,0.064927,0.084213,0.180285,0.606147,0.467111,2.040662,0.594849,12.527771,LOW
34,16,22.0116,80.2134,0.110683,0.242093,0.125188,0.302434,0.214672,0.323903,0.381165,0.186473,0.081323,0.265735,0.148689,0.22678,0.159987,1.621863,1.417496,1.105632,0.142954,17.414791,LOW
35,16,22.0116,80.2135,0.022125,0.131285,0.333685,0.020496,0.273561,0.212157,0.333994,0.302011,0.08615,0.199637,0.07617,0.463768,0.258331,0.067865,1.795252,0.490487,-0.915352,6.66049,LOW
36,16,22.0116,80.2136,0.104084,0.093918,0.126956,0.258183,0.107059,0.150411,0.061588,0.353809,0.102735,0.29901,0.094549,0.390431,0.30244,0.729725,1.290935,0.55586,-0.203893,9.829852,LOW
37,16,22.0116,80.2137,0.1062,0.180926,0.045161,0.053981,0.122031,0.429807,0.04144,0.457558,0.359148,0.189701,0.074122,0.429893,0.040059,0.117976,10.731571,0.210961,-0.776881,48.386783,MEDIUM
38,16,22.0116,80.2138,0.038742,0.070085,0.217812,0.195025,0.399835,0.237541,0.168586,0.221196,0.049509,0.251502,0.140763,0.334217,0.173388,0.881684,1.927561,0.813303,-0.263003,14.150608,LOW
39,16,22.0116,80.2139,0.039436,0.105561,0.323425,0.143849,0.264392,0.399664,0.107092,0.441975,0.348718,0.1154,0.063005,0.363133,0.287067,0.325467,1.264975,0.718661,-0.43253,7.605169,LOW
0,17,22.0117,80.21,0.080575,0.247743,0.082068,0.290011,0.079508,0.370542,0.178174,0.144449,0.070821,0.057226,0.181862,0.226959,0.387857,2.007708,0.585163,0.605186,0.121963,13.68853,LOW
1,17,22.0117,80.2101,0.133701,0.142355,0.071133,0.185682,0.219127,0.212231,0.260384,0.533694,0.172716,0.128329,0.014816,0.25092,0.170475,0.347918,1.471886,0.609439,-0.149423,9.225365,LOW
2,17,22.0117,80.2102,0.198047,0.28959,0.025825,0.266133,0.143631,0.071835,0.186123,0.295441,0.224795,0.210561,0.124318,0.197095,0.049498,0.900799,3.981872,1.183968,0.149038,26.328358,LOW
3,17,22.0117,80.2103,0.155442,0.096472,0.31472,0.258408,0.322109,0.203383,0.15702,0.112696,0.454617,0.144886,0.173683,0.445198,0.448425,2.292965,0.992802,0.641353,-0.265475,15.840987,LOW
4,17,22.0117,80.2104,0.144421,0.08655,0.196249,0.319205,0.029286,0.356697,0.247529,0.54937,0.133188,0.201412,0.122413,0.448006,0.421213,0.581039,1.063608,0.593008,-0.167882,8.294325,LOW
5,17,22.0117,80.2105,0.203217,0.170035,0.269679,0.243192,0.336647,0.442161,0.349174,0.444828,0.465606,0.161,0.196319,0.31932,0.482147,0.546711,0.662287,0.639915,-0.135335,6.498654,LOW
6,17,22.0117,80.2106,0.21504,0.246709,0.347477,0.23548,0.114063,0.214634,0.302764,0.346339,0.426595,0.29805,0.152253,0.3627,0.231245,0.679914,1.568466,0.9815,-0.212679,12.202416,LOW
7,17,22.0117,80.2107,0.121164,0.24279,0.28044,0.141019,0.125277,0.391046,0.340608,0.385223,0.248718,0.060669,0.118576,0.101927,0.240898,0.366071,0.423113,1.229368,0.160906,7.299399,LOW
8,17,22.0117,80.2108,0.159648,0.086338,0.229792,0.192349,0.189716,0.132537,0.436856,0.417751,0.260152,0.057279,0.011525,0.284688,0.141269,0.460438,2.015214,0.991041,-0.193569,13.358484,LOW
9,17,22.0117,80.2109,0.231893,0.074907,0.114183,0.062779,0.300392,0.409806,0.343741,0.073323,0.170049,0.042478,0.07854,0.177481,0.233078,0.856194,0.761468,0.431026,-0.477409,6.692708,LOW
10,17,22.0117,80.211,0.038356,0.113101,0.04669,0.279528,0.220014,0.145279,0.129486,0.475297,0.152974,0.130415,0.025282,0.37724,0.49396,0.588111,0.763706,0.374446,-0.148778,6.296312,LOW
11,17,22.0117,80.2111,0.160049,0.132584,0.123731,0.033488,0.169419,0.189654,0.431088,0.054481,0.066771,0.226198,0.182349,0.409783,0.25139,0.614682,1.630069,0.237789,-0.848903,7.868615,LOW
12,17,22.0117,80.2112,0.198598,0.072793,0.031517,0.06063,0.320296,0.334422,0.303939,0.052402,0.046439,0.240553,0.173751,0.18998,0.197558,1.157016,0.961641,0.237778,-0.516137,8.317877,LOW
13,17,22.0117,80.2113,0.118287,0.069325,0.299708,0.159317,0.291444,0.388914,0.331377,0.032206,0.198999,0.162322,0.067863,0.369269,0.470054,4.946817,0.785589,0.546899,-0.397196,26.613959,LOW
14,17,22.0117,80.2114,0.192487,0.227688,0.26864,0.163701,0.205207,0.107614,0.401509,0.543999,0.427523,0.071374,0.107626,0.378047,0.290675,0.300921,1.30058,0.646517,-0.395657,7.546721,LOW
15,17,22.0117,80.2115,0.213208,0.105997,0.242801,0.342999,0.303872,0.249842,0.415773,0.094361,0.126932,0.0363,0.033847,0.217137,0.178716,3.634959,1.21498,1.479843,0.224699,27.337025,LOW
16,17,22.0117,80.2116,0.195799,0.279807,0.208193,0.234221,0.313552,0.249232,0.197849,0.162443,0.385706,0.119874,0.092053,0.082537,0.450511,1.441863,0.183207,0.829971,0.478866,10.96692,LOW
17,17,22.0117,80.2117,0.143466,0.169456,0.22545,0.165681,0.268974,0.398149,0.080426,0.254043,0.050458,0.172809,0.165903,0.383991,0.233191,0.652177,1.646682,0.633736,-0.397164,10.77428,LOW
18,17,22.0117,80.2118,0.186605,0.029324,0.179866,0.334152,0.128412,0.26618,0.30013,0.308298,0.291449,0.071912,0.16399,0.158689,0.129291,1.083858,1.227377,1.784911,0.356024,16.789656,LOW
19,17,22.0117,80.2119,0.183147,0.221434,0.042847,0.336834,0.374467,0.148784,0.362963,0.434527,0.312782,0.141723,0.014287,0.398107,0.02182,0.775174,18.244784,0.904158,-0.083371,91.06322,HIGH
20,17,22.0117,80.212,0.108174,0.070638,0.345619,0.207442,0.290289,0.07328,0.115896,0.393932,0.336716,0.138687,0.028218,0.404374,0.040618,0.526594,9.955617,1.242859,-0.32188,51.314484,MEDIUM
21,17,22.0117,80.2121,0.024891,0.136036,0.082373,0.114613,0.025541,0.223958,0.148177,0.439998,0.204581,0.18923,0.088065,0.249423,0.021126,0.260484,11.806272,0.728095,-0.370321,56.987896,MEDIUM
22,17,22.0117,80.2122,0.238435,0.142174,0.034546,0.156976,0.280178,0.045197,0.051882,0.505854,0.321779,0.206163,0.087521,0.05942,0.127714,0.310318,0.46526,1.023445,0.45082,7.498297,LOW
23,17,22.0117,80.2123,0.12757,0.03208,0.190079,0.324687,0.278484,0.393472,0.222433,0.118875,0.149362,0.148598,0.073908,0.405104,0.103279,2.73133,3.92242,1.012557,-0.110191,33.291749,MEDIUM
24,17,22.0117,80.2124,0.088657,0.273822,0.059142,0.237303,0.322525,0.227644,0.448441,0.48688,0.365846,0.100852,0.071004,0.081539,0.134315,0.487396,0.607075,1.373359,0.488529,10.207239,LOW
25,17,22.0117,80.2125,0.077622,0.098683,0.144756,0.112028,0.094584,0.250763,0.078983,0.26897,0.295876,0.137119,0.103629,0.486334,0.250403,0.416506,1.942204,0.348541,-0.625552,9.448511,LOW
26,17,22.0117,80.2126,0.111883,0.189207,0.294365,0.184172,0.087534,0.131014,0.384655,0.330784,0.230674,0.1793,0.168595,0.147366,0.346238,0.556774,0.425619,0.969475,0.111017,7.236929,LOW
27,17,22.0117,80.2127,0.152912,0.091613,0.158188,0.250861,0.283971,0.377119,0.281831,0.056089,0.261396,0.131892,0.082233,0.433456,0.1303,4.472565,3.32659,0.725578,-0.266828,37.278661,MEDIUM
28,17,22.0117,80.2128,0.139084,0.184424,0.102183,0.157591,0.187113,0.351404,0.193534,0.246389,0.461141,0.213303,0.053602,0.041661,0.048544,0.639602,0.858206,2.879821,0.581828,17.104272,LOW
29,17,22.0117,80.2129,0.107905,0.258633,0.192709,0.215904,0.22343,0.089629,0.367572,0.469501,0.183712,0.14046,0.173757,0.309879,0.210931,0.459859,1.469101,0.784572,-0.178734,10.193732,LOW
30,17,22.0117,80.213,0.037887,0.07043,0.080917,0.348941,0.39367,0.421918,0.445633,0.235703,0.189034,0.086244,0.177676,0.448459,0.109298,1.480426,4.103068,0.770689,-0.124803,27.467393,LOW
31,17,22.0117,80.2131,0.245574,0.137875,0.134062,0.064594,0.184506,0.184786,0.426977,0.27457,0.182993,0.189627,0.198862,0.445272,0.052329,0.235254,8.509086,0.399227,-0.746624,39.191985,MEDIUM
32,17,22.0117,80.2132,0.023614,0.16714,0.335863,0.24418,0.071815,0.08585,0.312849,0.534619,0.047521,0.133485,0.042492,0.349993,0.131338,0.456737,2.664814,1.205081,-0.178084,17.107281,LOW
33,17,22.0117,80.2133,0.231546,0.049154,0.094301,0.307833,0.101175,0.063115,0.150117,0.515423,0.059049,0.291586,0.125066,0.328998,0.409053,0.597243,0.804291,0.544859,-0.033235,7.424133,LOW
34,17,22.0117,80.2134,0.027311,0.186884,0.288141,0.197194,0.39451,0.324698,0.447665,0.065745,0.042676,0.031711,0.040911,0.44713,0.165052,2.999384,2.709032,0.792795,-0.387905,27.299684,LOW
35,17,22.0117,80.2135,0.136248,0.29983,0.324125,0.182652,0.030693,0.12646,0.324293,0.214616,0.328131,0.022143,0.181918,0.02219,0.043171,0.851065,0.513988,7.753503,0.783349,32.357778,MEDIUM
36,17,22.0117,80.2136,0.200658,0.24599,0.348182,0.126836,0.352857,0.322173,0.428767,0.091962,0.163423,0.184249,0.099473,0.0407,0.187321,1.379226,0.217275,2.08322,0.514131,14.863646,LOW
37,17,22.0117,80.2137,0.172622,0.165181,0.020197,0.19375,0.129795,0.340702,0.086972,0.092064,0.236028,0.159869,0.190622,0.028616,0.479825,2.10451,0.059639,0.420789,0.74262,13.04154,LOW
38,17,22.0117,80.2138,0.182321,0.076803,0.021136,0.268404,0.316426,0.02389,0.322029,0.100124,0.440539,0.109128,0.110475,0.470864,0.463038,2.680725,1.0169,0.310032,-0.273866,16.710877,LOW
39,17,22.0117,80.2139,0.042423,0.049963,0.064923,0.273018,0.204838,0.384993,0.437992,0.450956,0.220983,0.113636,0.120835,0.43843,0.412137,0.605421,1.063798,0.397312,-0.232501,7.595299,LOW
0,18,22.0118,80.21,0.218732,0.265462,0.217761,0.230108,0.223624,0.36476,0.040667,0.400482,0.407841,0.046994,0.169784,0.075549,0.487608,0.574577,0.154938,0.795282,0.505661,6.73996,LOW
1,18,22.0118,80.2101,0.16946,0.226724,0.194481,0.227257,0.036436,0.19764,0.230957,0.165908,0.250152,0.132129,0.019073,0.200821,0.419616,1.369777,0.478583,0.679743,0.061754,10.239899,LOW
2,18,22.0118,80.2102,0.236604,0.235222,0.29821,0.28548,0.252868,0.336211,0.028665,0.094732,0.2251,0.141838,0.013867,0.226719,0.367812,3.01355,0.616399,0.981767,0.114725,19.710259,LOW
3,18,22.0118,80.2103,0.248907,0.151061,0.041199,0.04942,0.288023,0.236381,0.123722,0.190547,0.164255,0.213077,0.132393,0.327811,0.48341,0.259357,0.678122,0.111707,-0.737987,1.686985,LOW
4,18,22.0118,80.2104,0.193568,0.033331,0.170386,0.202194,0.14194,0.259021,0.139971,0.238754,0.41709,0.29938,0.118823,0.245989,0.401118,0.846871,0.613258,0.575761,-0.097717,7.59404,LOW
5,18,22.0118,80.2105,0.205185,0.180185,0.280498,0.344308,0.098222,0.092423,0.289723,0.188937,0.207766,0.044117,0.121561,0.40519,0.072516,1.822344,5.587599,1.307929,-0.08123,37.854667,MEDIUM
6,18,22.0118,80.2106,0.241037,0.161733,0.23274,0.131361,0.285856,0.235006,0.249297,0.153604,0.367954,0.100817,0.050268,0.495394,0.028177,0.855191,17.581794,0.69542,-0.580822,86.118575,HIGH
7,18,22.0118,80.2107,0.185444,0.032432,0.132888,0.276821,0.106949,0.096714,0.286601,0.53913,0.07079,0.036166,0.181406,0.143653,0.184174,0.513458,0.779986,1.249769,0.316708,10.216776,LOW
8,18,22.0118,80.2108,0.160691,0.1281,0.086352,0.165343,0.280747,0.372056,0.195782,0.131013,0.124589,0.141699,0.12,0.194267,0.086002,1.262031,2.25886,0.898043,-0.080434,18.326116,LOW
9,18,22.0118,80.2109,0.1412,0.201643,0.156189,0.116578,0.191362,0.081924,0.267766,0.077615,0.467998,0.297771,0.086569,0.147456,0.320727,1.502019,0.459755,0.58261,-0.116944,9.909213,LOW
10,18,22.0118,80.211,0.140251,0.057433,0.07117,0.147404,0.214859,0.247954,0.135788,0.401562,0.499275,0.063154,0.166372,0.382607,0.318376,0.367076,1.201744,0.31181,-0.443771,6.195814,LOW
11,18,22.0118,80.2111,0.167189,0.095755,0.074503,0.29049,0.032678,0.367533,0.216126,0.093189,0.23789,0.262087,0.092992,0.197159,0.482162,3.117201,0.408906,0.53729,0.19139,18.072399,LOW
12,18,22.0118,80.2112,0.163676,0.082875,0.290675,0.224645,0.175094,0.416365,0.408595,0.1012,0.461929,0.175325,0.094517,0.449923,0.216358,2.219819,2.079531,0.773428,-0.333958,20.796012,LOW
13,18,22.0118,80.2113,0.020325,0.227114,0.039054,0.267477,0.10636,0.289152,0.203978,0.126696,0.30593,0.063302,0.115189,0.233633,0.031986,2.111168,7.304293,1.154025,0.067537,47.249207,MEDIUM
14,18,22.0118,80.2114,0.054329,0.128069,0.298492,0.137298,0.025195,0.203475,0.448782,0.333924,0.457998,0.119086,0.060968,0.185558,0.322697,0.411167,0.575021,0.857425,-0.149476,6.089337,LOW
15,18,22.0118,80.2115,0.115855,0.199658,0.065503,0.119405,0.212033,0.227784,0.350884,0.086542,0.418554,0.05484,0.173211,0.349891,0.250072,1.379728,1.399163,0.308199,-0.491133,11.714445,LOW
16,18,22.0118,80.2116,0.086146,0.131828,0.075431,0.081641,0.029868,0.412737,0.410767,0.308884,0.488768,0.161822,0.075966,0.465168,0.15987,0.26431,2.909659,0.2513,-0.701391,12.732565,LOW
17,18,22.0118,80.2117,0.175139,0.139932,0.050801,0.342068,0.134457,0.379531,0.296675,0.276325,0.28346,0.126051,0.10291,0.079123,0.099216,1.23792,0.797487,2.202932,0.624288,17.642227,LOW
